u,v,length_m
1047199018,4356633418,14.395465934903783
1047199018,4356633427,32.187735002629665
1047199019,5425051729,21.366794692368224
1047200457,1841915498,84.54626079101098
1047203614,3417612006,9.67956525376046
1273457212,10023071790,286.58426407035955
1273457212,1840038920,7.993003840132585
1273457212,1840038921,78.77866585265988
1273458392,6292299984,86.09581707097401
1273458392,1840038923,17.39309618250353
1273458392,4356617046,96.15733875056826
1273465686,1903604939,142.27032421053926
1273465686,1658531340,64.31537259372651
1273465686,1578886129,120.43635274932633
1273470934,1273903808,40.5110066994368
1273471475,10471451650,62.51328445514291
1273471475,5434214714,38.97379174844593
1273471475,5434214712,35.140860018568766
1273480581,1273960035,45.41054552403232
1273480581,1273530555,146.88373378208124
1273480581,1658531340,104.42537322432662
1273500279,1273623330,85.2081318636371
1273500279,1903604911,310.951080823136
1273500279,2383676709,233.3627507369876
1273510890,1273725720,161.12278143517733
1273510890,1439325076,100.5105831072099
1273510890,2833857426,11.89266702952253
1273517754,5491602717,64.98624483851042
1273517754,5425280255,118.3140792531551
1273517754,5434216028,120.00169940481469
1273522086,1757193690,58.70309162657649
1273522086,1757193691,117.75204891908449
1273525899,10010221071,9.392293692061259
1273525899,4357611427,70.48066063917592
1273525899,2182563512,75.94585192603039
1273530555,1273709194,46.63624346984112
1273530555,1273743235,47.354929452532105
1273535341,1273895433,139.30337711160985
1273537625,1273642363,89.03284665828154
1273537625,13807851008,60.361869291052415
1273537625,1273693026,36.44630205413959
1273538310,11021243004,7.2546477756172285
1273586940,1273882974,32.56395561659848
1273590578,3342114052,86.66752855977032
1273590578,1840038920,18.664388260031327
1273607335,10702759576,13.33977544067611
1273623330,1757193691,265.429981520982
1273623330,1757193691,75.55158604045373
1273623330,1752455996,10.58573964956514
1273634809,4035032469,79.82057782232928
1273634809,1273938938,148.07798145651262
1273635626,1482461366,42.78536668125078
1273635626,2974860564,25.41762134730784
1273642363,1273826888,36.45627200165474
1273644523,4365225105,58.01344540315869
1273644523,10673925113,14.212227286821626
1273646212,9307339629,13.691184788052087
1273646212,4358121219,99.22465236678124
1273646212,1873964953,61.27224144708295
1273661734,1273661734,51.975720187101345
1273676620,13458338430,80.94181041469587
1273676620,10012171512,60.21370921405796
1273689043,1873961651,16.162491183573145
1273689043,1873961650,37.45167607387842
1273689043,4139051148,71.79413983877521
1273690517,1831705162,67.43270826262567
1273690517,10665881695,102.88257764910732
1273693026,1273826888,88.39871859616858
1273701962,2144234659,38.168534583679126
1273701962,10673925110,13.74814501140872
1273701962,2144234661,41.40114081045242
1273703037,4137674561,163.31269802852836
1273703037,3023386394,11.086915004184231
1273709194,2182563510,11.23768714708945
1273709194,10928018598,114.41690344770917
1273709194,6292449230,73.1547412588912
1273717090,9198727720,95.70987669710915
1273718743,10471451649,12.722870369484761
1273718743,2144234490,127.157460771628
1273718743,3519436107,97.59229058531629
1273718743,10471451650,14.465262808613451
1273725720,1841915484,107.8316576001741
1273743235,2182563515,29.720101631722244
1273743235,1658531314,215.18791383263923
1273767554,8794575352,85.16153740904582
1273785913,3394793731,55.510229904073846
1273807175,1273896483,70.40184435712378
1273807175,1873961650,121.4606967078568
1273833547,4356543966,17.736202938636445
1273862740,4567928684,44.14962779839739
1273873407,1873964963,46.415663781485804
1273890332,1840926949,64.24550335641683
1273890332,5434214711,99.45586420204802
1273890332,1757198711,118.28524971426971
1273896483,1873961645,81.46761293357127
1273896483,1873961649,129.00094836583085
1273901032,3519436113,42.13290431154156
1273901032,5434216027,49.536707866787054
1273901032,1273987499,38.50075173969554
1273903808,4567928687,17.68982349539155
1273903808,4567928684,68.49994964574364
1273931307,1757193713,157.6983335161942
1273931307,5550688390,327.31713325707454
1273931307,1757193755,399.2541581179789
1273938938,10722544721,81.96443324241746
1273938938,1873961635,145.38020244653092
1273938938,10722544725,80.80820353507141
1273942237,5425137096,45.27718044352398
1273946531,5425051729,164.4934547892187
1273946531,1840038922,130.99429261975627
1273946531,6292299984,107.19003663578488
1273960035,2182563513,10.574888513068858
1273960035,1578886129,74.88553925586481
1273960035,10928018598,32.37672086896947
1273984542,13380320008,99.32067231298996
1273984542,1354143319,83.92485864466632
1273985041,1354143288,74.71902462766853
1273985041,10722544728,68.75303485006728
1273987499,1757193811,94.91744030432855
1273987499,10935438701,136.8199986101526
1354143288,4137674561,13.360385784659272
1354143294,1831705163,56.90349451286516
1354143294,10665881695,4.372406479438409
1354143319,4139030392,64.56339110801372
1354143327,1831705162,77.51453980512225
1427773408,1658531621,36.60136587299798
1427773408,2833168171,591.8821281377137
1439325076,1439325077,79.12692057093581
1439325076,11001117246,78.3513649789513
1439325077,4354479069,72.95015450010023
1439325077,1439325079,159.33738900130624
1439325185,12822574286,13.426521779767738
1439325185,1873964954,62.78157941014814
1482461366,2974860564,26.651238873049003
1578885799,1578886501,10.876450489959979
1578885799,1578886263,71.17550581574582
1578885799,1578886374,16.013404358417194
1578885799,6292309915,80.70166993627475
1578885919,3519436105,9.425834382004563
1578885919,1578886609,20.728956809311423
1578885919,10988861731,103.11342896128042
1578886129,1578886263,11.52752421945167
1578886129,1578886501,71.75799020746717
1578886263,2182563513,74.76385411774856
1578886263,10010221071,140.67959627546045
1578886374,6292309914,79.72848658301999
1578886374,1578886560,11.363171286542773
1578886501,1578886560,15.466546364742275
1578886501,10928018599,50.3413356816277
1578886560,4356139159,49.05380838116566
1578886609,3519436110,10.165381014098413
1658530993,1757193690,305.2503742293518
1658530993,10935438701,196.6623601774675
1658530993,1757193693,184.15477469101606
1658531210,1658531281,163.74335141005207
1658531210,1757193713,491.9422400144994
1658531210,10935438701,391.432260533113
1658531314,6292449230,73.93601367194059
1658531314,1658531321,11.228889949280957
1658531314,3519436113,249.2505944261533
1658531321,3519436110,335.94236946028934
1658531321,10010221068,138.05642764534232
1658531321,2383676705,73.19948414636394
1658531340,2182563515,145.79623368307014
1658531369,2383676704,77.83350600944055
1658531369,10010221068,13.752601818133822
1658531369,11090539353,11.124968833136059
1658531423,1658531437,53.95018498236491
1658531437,1658531439,8.619795580877144
1658531437,1658531532,223.28263750736292
1658531532,1658531621,92.41336870664048
1752455996,5434214712,97.82932700364421
1752455996,1903604900,124.51376614462984
1752455997,5434214714,93.98003340024088
1752455997,2144234490,74.8195213921442
1752455997,1757198533,82.21236242785253
1752456001,1840926949,16.528693942469232
1752456001,5434214716,59.927681317765355
1752456001,3519436107,221.7800783372924
1757193690,5434216028,234.94685321467492
1757193693,1757193713,90.2483498082103
1757193693,1757193787,470.1462287555748
1757193755,5550688390,177.98062395981992
1757193755,5550688390,208.33876083401015
1757193820,4356151457,14.57695864722994
1757193820,1903604939,73.4601182990746
1757193820,12413216436,99.23908774564084
1757198501,2987037506,81.29264740309972
1757198501,1757198502,178.00103882065574
1757198501,1757198502,260.08606987082663
1757198502,1903604898,383.66852618613905
1757198586,1757198626,24.603980209656214
1757198626,2144234490,51.44246198826579
1757198626,1757198711,222.17801569964547
1757198646,2987037506,223.51487760057816
1757198711,1839993080,71.89275183622533
1831682571,2987037505,145.3015319746668
1831682596,1831682598,30.166129930232685
1831682596,4333909116,28.28732624569218
1831682598,1873961647,53.76886509031577
1831705162,1831705163,109.31226284779939
1831705163,10665881696,29.444997577196386
1834487725,10006923457,163.09678304431503
1834487728,1834487730,162.68054356906816
1834697108,1834697110,15.457580064753316
1839993080,5434214711,126.97164129365396
1840038921,1840038922,81.07405595549065
1840038922,5425051729,295.26097316339224
1840038923,4356617053,92.11242482540008
1840038923,10717471852,99.38620814679031
1840926953,4356139163,16.045006897684896
1840926953,5434214709,29.967445739521967
1841059592,4354593596,41.71613470269082
1841059592,10671741907,110.56487771052089
1841059599,4354593599,78.15333682216198
1841059599,4354593596,116.9976966447706
1841915484,1873964953,47.330490606881234
1841915496,4356633427,136.64299812657825
1841915496,1841915498,19.459370870455164
1873961635,10722544727,79.39662089794616
1873961636,1873961645,92.86137007323448
1873961647,4333909116,36.479443455458295
1873961647,3023386402,102.83156313801314
1873961649,1873961650,28.714029988332676
1873961649,1873961651,38.66824886848607
1873961651,5090267745,122.18154177129075
1873964953,9307339628,10.875651994378064
1873964954,12822574287,9.846786745573857
1873964961,6129326986,44.11496782389403
1873964961,1903604905,55.7817222908306
1873964961,4458459085,69.29475709863948
1873964964,4458459085,29.673418373804843
1873968202,1873968203,79.10513919162658
1873968203,4002838347,73.07324441324296
1903604893,5434214713,111.12934717346069
1903604898,5434214714,126.95055663427307
1903604898,5434214713,77.60232572232981
1903604900,5434214713,94.56285564547979
1903604903,1903604905,146.06183506614792
1903604903,2833857426,151.7559662056787
1903604911,1903604939,229.9146601949845
1903604911,2383676709,26.044250887413533
1903604941,4002838356,5.641776602616612
1903604941,6129432872,120.04808383404684
1903604943,1903604945,195.83597675918497
1903604943,4002838356,115.31273481752565
1903604945,12335149128,12.449338984806472
1903604948,3235587567,20.015423952236503
1903604956,3235587567,78.89428655417937
1903604956,4172468622,49.07436585280186
2144234659,2177257633,22.287808398370043
2144234833,4905120550,37.72576136899659
2144234833,5487370232,128.48237825588228
2177257633,10673925111,14.029493290666492
2182554474,6129326986,11.373542380993143
2182563510,10010221073,138.0705928502397
2182563510,2383676705,74.69690895069047
2182563510,10928018597,116.2557688991658
2182563512,10010221070,10.802609268220134
2182563512,2383676704,219.67700551873796
2182563513,10928018597,30.50546260002387
2182563513,10010221070,139.8238055298265
2182563515,5543305830,69.2249700210567
2383676703,2383676710,102.39684666925785
2383676703,2383676703,42.880984622543735
2383676704,10010221069,14.013723556923496
2383676705,6292449230,9.39011085883006
2383676705,10010221069,139.86132584869603
2383676706,2383676708,76.71054636229336
2383676706,4729729116,101.55460069959278
2383676708,5846534076,97.10558545467522
2383676708,2383676710,78.5613973554468
2383676709,5861480221,87.63194368765446
2383676710,5434214709,86.66484157656068
2833127114,2833127129,113.8358082212583
2833127114,3023386423,112.01502607505708
2833168171,4003442656,563.4386155537698
2833857426,4358121219,53.61921429778224
2833857427,4354479075,11.533152262996252
2840658981,4358027276,114.87679831789085
2840658983,2840658987,26.35443238647193
2840658983,2840658993,26.877355219470612
2840658984,2840658987,94.58931735068774
2840658984,2840658986,13.46711576654916
2840658987,2840658996,24.923224399505795
2840658993,2840658996,22.659540676710918
2981953732,4003442656,172.34665190363827
2981953732,4103896335,74.90974698830773
2981967064,4332957154,156.35158214849127
2987037505,4175013601,83.97859898939666
2987037505,4358198465,26.73346801018214
2987037505,2987037508,151.72167718099735
2987037506,4177208912,94.60084933920825
3023386394,3023386397,143.35829522000006
3023386394,4333909119,139.66380111832444
3023386397,10722544722,144.66607314773964
3023386397,4333909118,140.83043305776064
3023386402,3023386405,157.4606983829811
3023386402,4035032469,11.641821277299401
3023386402,10722544722,149.26554611292872
3023386405,4035032467,11.411311765640358
3023386405,3023386408,153.7960968649764
3023386408,3023386411,145.2736971036915
3023386408,4337424237,140.17148521046394
3023386411,3023386414,142.26951971885168
3023386411,4337424236,141.10710530244876
3023386414,3023386416,74.48124362311862
3023386414,4337424235,141.52844898115416
3023386416,3054465074,114.24947485550909
3023386421,3023386423,119.8593479309322
3023386421,4002838341,114.79590417365867
3038365324,4354479075,113.33229395918083
3038365324,13380320008,114.3044710800186
3038365363,4784711934,14.781039283534692
3054465074,4002838341,8.352683345314368
3342114051,4356286904,84.07580029873577
3342114051,3342114052,187.0978425183841
3394759568,3394759580,34.90407455960322
3394759568,3394759573,90.60593670481651
3394759570,3394759573,34.36889804881457
3394759571,3394759572,37.494786615556265
3394759571,3394759573,46.93897419962469
3394759578,3394759579,40.11547489370023
3394759578,3394759580,29.429744077672773
3394762711,3394762713,41.987408600192026
3394762712,3394762713,41.57158349354977
3394762713,3394762714,117.11974077924431
3394762714,3394762714,58.17507630748948
3394772657,3394772659,26.556787267631726
3394777150,4103904082,129.14831507197584
3394777150,10404879260,7.59819587250572
3394788503,4354745238,23.440654572945697
3394788503,4354604902,154.86912723007651
3394793730,3394793731,217.3984886318715
3394799441,6128963337,107.43647923182287
3417612006,3743408630,12.14556580795383
3420006251,4053998977,40.04772000684102
3420006251,7524458020,84.57793190295067
3484320795,3484320798,35.15690281922121
3519436105,3519436110,21.294996752369144
3519436105,3519436113,86.83812483469609
3519436105,3519436114,101.60279388773196
3519436107,5434214710,42.08265216030615
3519436114,10988861731,10.3490654674704
3519436114,5434216027,75.54670466219638
3519436114,3519436122,98.0691467875211
3519436122,5425280255,63.469880758060775
3519436122,5491602717,119.38322253124919
3743408024,3743408630,41.787599159303674
3992264573,3992264574,97.11272616812977
3992264574,12829429114,17.970429516463028
3992266291,12822096853,12.78726629702495
3992266291,4442878602,105.304904308677
4002838339,4002838340,55.80828790769602
4002838340,4002838341,72.96455427296621
4002838341,4002838342,11.617771247673101
4002838342,4002838343,81.37443980839204
4002838343,4019473321,6.811063841672808
4002838343,4002838344,79.1256602403906
4002838344,4002838345,13.864078248470475
4002838345,4002838346,77.41481176641076
4002838346,4002838347,77.77576647733147
4002838347,4002838348,83.42683904554724
4002838348,4002838349,85.30948382989119
4002838349,5713767275,111.44687836602145
4002838351,4138998036,9.7955206667927
4002838351,5713767275,259.5401614524413
4002838352,4002838367,90.22229260998259
4002838352,4138998036,83.38640822028225
4002838353,4356760107,17.09834777996683
4002838353,4002838367,60.75804730301742
4002838355,4002838356,97.4635960149687
4002838355,4002838366,105.26496136263582
4002838356,4002838357,11.772619879234485
4002838357,4002838358,106.85143332542239
4002838358,4002838359,74.68299677752391
4002838359,4411708087,72.95647193095701
4002838366,4356760107,70.48765820478056
4003442656,4003442657,100.61093938849584
4035032465,4035032467,160.77040741205226
4035032467,4035032469,157.29866191361927
4035032469,10722544721,149.06304391599053
4103896335,4103896336,89.71307190835284
4103896337,4284967346,78.51668925975522
4103901027,4103901029,21.64476142275049
4103901027,6129059501,39.257466290840476
4103901029,4570857559,123.35186777371692
4103904082,6128970033,5.8416397924400405
4103904084,4103904087,70.41446500130685
4103904084,4103904085,14.641743233004469
4103904084,10717988752,34.03388115436127
4103904085,10717994524,34.06461473200919
4103904085,10404879257,109.2567976702359
4103904087,10404879260,12.46491038118517
4103905584,12414430893,56.28791772188072
4103905584,10404879256,136.25134861451403
4137674561,10722544727,143.38029718575459
4138998028,6131580260,8.115206958533511
4138998028,10702759582,13.351459687538991
4138998030,4357769361,18.847667170204527
4138998032,6131580260,60.62389078989217
4138998032,4357769361,175.18753967846698
4138998033,4270041082,12.3905903669633
4138998033,6131580260,114.49748127017172
4138998035,4138998036,86.60042567035725
4138998035,4270041082,89.49297157822438
4138998036,4138998037,5.898181434922297
4138998037,4138998038,169.93763542106882
4138998038,4138998040,163.3098824841608
4138998040,4138998041,147.0685934865723
4138998041,10702645739,12.948471536257767
4139030389,4139030392,159.7040770788759
4139030389,4139030399,97.49496754585194
4139030392,4139030403,290.8819261552552
4139030401,4270041071,38.665477646409826
4139030401,4139030403,178.08738564147168
4139030403,13807851008,144.8760414181281
4143594030,7310409419,73.48644739547748
4143594030,4143594032,12.7383196773857
4143594032,7310409438,23.257434186418397
4172468616,8194737543,36.81317570160505
4172468616,5874072772,128.71911470116444
4172468620,4172468621,99.64754259429475
4172468620,5874072909,111.94361252031156
4172468622,4172468623,72.58358027312451
4172468623,5874072919,78.31510679321384
4172468658,4172468660,37.47325570814949
4172468658,4172468659,151.9461815294763
4172468659,4172468660,118.67229415161064
4175013601,10007020410,89.68153091753813
4175013601,4177208912,95.25730591364774
4177208911,4177208912,142.59414585722374
4267524453,6292309915,38.10740382822331
4267524453,4357611427,29.375265608168274
4267524453,10010221071,80.19399651127358
4267524454,10012171512,26.777654660882877
4267524454,4357611428,33.371558947410094
4267524454,6292309914,33.7583205356229
4267524458,4357611428,22.669216936299307
4267524458,10012171512,12.986732217648221
4270041071,4270041072,145.79409414823084
4270041073,4270041075,158.2975316250354
4270041082,4270041083,8.905210358791217
4270041083,10702650518,12.355648109508964
4270653069,4270653070,24.937039711746735
4284967346,4363575411,44.33409849287628
4333909116,4333909117,146.37574036327624
4333909117,10722544722,141.2850891146754
4333909118,4333909119,142.55573525386274
4337424235,4337424236,142.6885099296184
4337424235,5734541270,67.51003258932619
4337424236,4337424237,144.58415980473788
4337767279,10717988752,83.33788215452246
4337767279,4337767280,15.449536484799957
4337767280,10717994524,83.45345544678379
4354479063,4354479064,116.20398152187695
4354479063,4411708087,5.922519160203829
4354479064,4354479065,70.62388840724702
4354479065,4354489357,143.70870517525398
4354479067,4354479069,151.4262515755987
4354479067,4354489357,146.74125821270496
4354479071,4354479073,153.78539447354171
4354479073,4410750844,84.04997879504327
4354479075,4410750844,78.65216452181403
4354593592,4354593593,105.94394457477485
4354593592,13458338430,81.12749302976582
4354593593,4354593594,93.29766297555896
4354593594,10671741907,86.91248608770547
4354593596,4354726760,7.388468278677649
4354593599,4354593600,34.60948670707632
4354712187,7524458020,5.221527709512244
4356139159,10928018599,14.407056237438955
4356139159,4356139160,50.87510305223044
4356139160,4356151457,143.18453088710348
4356151457,12413216437,99.9531595771905
4356244283,4356244284,13.085814825435294
4356286904,4358027277,15.49267516120647
4356286904,4356286908,27.522061322738665
4356286908,4356286909,34.641101770761814
4356286909,4356286913,27.759134095499977
4356286909,6292299984,12.850710766021711
4356286913,4358027277,18.465917248156625
4356300261,4356300268,21.543111951113666
4356300261,4356300264,25.848453027980796
4356300264,4356300265,22.1229510625848
4356300265,4356300268,26.54769635238818
4356341646,4356341647,13.331309356594643
4356505464,4356505465,14.648929854593032
4356505464,5874072908,58.347768664069555
4356562298,4356562318,79.26599366627093
4356562309,4356562318,18.836546888241134
4356562309,4356562313,20.841632012709805
4356562313,10717471853,65.58202890937612
4356562313,4356562314,17.557674576599837
4356562314,4356562318,20.50025398498159
4356617046,4356617053,21.52417891215982
4356617069,4356617073,20.91996094096162
4357611427,4357611428,12.745616764855217
4357660621,4905120546,43.024648569889195
4357800105,4442989683,28.88328928641916
4358027276,4358027277,10.442586664010625
4363575411,5835252253,73.04145467377164
4365200062,4365200065,29.751998967767495
4365200062,4411745639,36.41039287731642
4365225103,4365225105,26.07028240773755
4365225105,10673925114,13.79736244155932
4411708086,12351942495,215.9137957287334
4411708086,4411708090,71.50228091205364
4411708087,4411708088,119.66088328789161
4411708088,12351942495,61.73515808283386
4411708090,6302785497,137.69964799695805
4411708090,4411745639,8.170236408984849
4411708090,4411745640,7.988182947529089
4411745639,4411745640,8.603278265421029
4442803306,4927553718,45.04473217060779
4442841586,12822532800,136.91610658783213
4442841895,12822546505,11.21713624753112
4442878602,11038603905,12.81100120365305
4458459085,4458459086,107.4683188752063
4557833547,10019632243,20.64063782142138
4557833547,10988315805,18.98947715795905
4567928684,4567928686,18.676363833115296
4567928685,4567928686,41.05607860139091
4567928686,4567928687,68.59272240724499
4567928687,6292606670,41.801613591237306
4570857559,4570857564,39.57256005669668
4570857564,9307357723,21.5913826782616
4729729116,4729729116,43.21597980651699
4905120546,12818587903,75.36618105561688
4905120550,12818587903,16.930687009537174
4927553718,4927554323,26.49926099411535
5090267741,5090267745,25.900987160604377
5425137096,5425137096,65.97451184146843
5425280255,5434216027,100.01938026324945
5434214709,5434214716,120.36268803439468
5434214709,5861480221,13.861751493761698
5434214710,5434214711,94.12867506432971
5434214712,5434214713,127.32746255547106
5434214716,10471451649,309.5800722923881
5434216028,5434216029,63.616361339274654
5434216029,5491602717,120.92720900002828
5434216029,6290791555,70.57870662315278
5491440835,12822096857,4.490045388195687
5713767274,5713767275,7.211016078700525
5835252252,5835252253,15.119639885929358
5835252252,7310409438,200.20533242766848
5846534076,5846534076,40.81323792875534
5874072761,5874072762,12.422473616644055
5874072772,5874072955,22.815556316795877
5874072908,5874072909,16.956865582382186
5874072919,5874072920,48.948653523785964
5874072971,5874072972,39.52333754604163
5967557105,10717471852,155.66035660762313
5967557105,5967557106,53.41843928044827
6128970033,10404879260,128.8181445408781
6129481378,6129481379,14.534719331280403
6129481379,10988315805,46.492369766091294
6292309914,6292309915,14.362133923357328
6302785497,6302785498,22.778771026515365
6408241526,6408241527,16.674016850467897
6489455798,6489455799,89.14105854179432
6718993872,10962622556,125.79840045978486
7310409416,7310409419,32.98629561497468
9307357718,9307357723,31.465268087241405
10006923457,13807851008,67.09135892207146
10010221068,10010221069,77.0039743887499
10010221069,10010221073,73.40397288428862
10010221070,10010221071,75.88398834251323
10010221070,10010221073,146.5889060041197
10023094894,12414430893,13.757038786351995
10404879256,10442514172,13.647250530291677
10404879256,10404879257,6.845817477544266
10404879259,10442514172,21.129022159801103
10471451649,10471451650,12.497350608456253
10671741906,10671741907,11.986558472043964
10717471852,10717471853,8.738154781243765
10717988752,10717994524,15.516041788726078
10722544721,10722544722,9.939807341146475
10722544724,10722544725,14.929570498448072
10722544724,10722544728,146.45778016934386
10722544725,10722544727,146.0101292732273
10722544727,10722544728,14.916211891049056
10928018597,10928018598,10.89841944859667
10988285804,10988315805,17.78595241695115
11001117245,11001117246,40.048650121104096
12351942495,12351942496,9.502080103876716
12413216436,12413216437,15.958909182865643
12829429113,12829429114,13.314087477619434
12830301568,12830301572,45.85202231653979
13458338430,13458338438,12.584128557482808
